CUDA device           : 0 NVIDIA A30X (0000:36:00.0)
Controller page size  : 4096 B
Namespace block size  : 4096 B
Number of threads     : 8
Chunks per thread     : 32
Pages per chunk       : 1
Total number of pages : 256
Total number of blocks: 256
Double buffering      : yes
clock rate: 1440.000 MHz
#     size;     disk_lat;      disk_bw;      mem_lat;       mem_bw;      cum_lat;       cum_bw;
     32768;       15.360;     2133.333;        9.216;     3555.556;       24.576;     1333.333;
     32768;       18.432;     1777.778;        9.216;     3555.556;       27.648;     1185.185;
     32768;       18.432;     1777.778;        9.216;     3555.556;       27.648;     1185.185;
     32768;       18.432;     1777.778;        9.216;     3555.556;       27.648;     1185.185;
     32768;       18.432;     1777.778;        9.216;     3555.556;       27.648;     1185.185;
     32768;       18.432;     1777.778;        9.216;     3555.556;       27.648;     1185.185;
     32768;       18.432;     1777.778;        9.216;     3555.556;       27.648;     1185.185;
     32768;       18.432;     1777.778;        9.216;     3555.556;       27.648;     1185.185;
     32768;       21.504;     1523.810;        9.216;     3555.556;       30.720;     1066.667;
     32768;       21.504;     1523.810;        8.192;     4000.000;       29.696;     1103.448;
     32768;       20.480;     1600.000;        8.192;     4000.000;       28.672;     1142.857;
     32768;       20.480;     1600.000;        8.192;     4000.000;       28.672;     1142.857;
     32768;       20.480;     1600.000;        9.216;     3555.556;       29.696;     1103.448;
     32768;       21.504;     1523.810;        9.216;     3555.556;       30.720;     1066.667;
     32768;       20.480;     1600.000;        8.192;     4000.000;       28.672;     1142.857;
     32768;       18.432;     1777.778;        9.216;     3555.556;       27.648;     1185.185;
     32768;       17.408;     1882.353;        8.192;     4000.000;       25.600;     1280.000;
     32768;       17.408;     1882.353;        8.192;     4000.000;       25.600;     1280.000;
     32768;       17.408;     1882.353;        8.192;     4000.000;       25.600;     1280.000;
     32768;       17.408;     1882.353;        8.192;     4000.000;       25.600;     1280.000;
     32768;       17.408;     1882.353;        8.192;     4000.000;       25.600;     1280.000;
     32768;       17.408;     1882.353;        8.192;     4000.000;       25.600;     1280.000;
     32768;       17.408;     1882.353;        8.192;     4000.000;       25.600;     1280.000;
     32768;       17.408;     1882.353;        8.192;     4000.000;       25.600;     1280.000;
     32768;       20.480;     1600.000;        9.216;     3555.556;       29.696;     1103.448;
     32768;       21.504;     1523.810;        9.216;     3555.556;       30.720;     1066.667;
     32768;       19.456;     1684.211;        8.192;     4000.000;       27.648;     1185.185;
     32768;       18.432;     1777.778;        8.192;     4000.000;       26.624;     1230.769;
     32768;       20.480;     1600.000;        9.216;     3555.556;       29.696;     1103.448;
     32768;       20.480;     1600.000;        9.216;     3555.556;       29.696;     1103.448;
     32768;       21.504;     1523.810;        9.216;     3555.556;       30.720;     1066.667;
     32768;       20.480;     1600.000;        0.000;          inf;       20.480;     1600.000;
Event time elapsed    : 1939.456 µs
Estimated bandwidth   : 540.655 MiB/s
