CUDA device           : 0 NVIDIA A30X (0000:36:00.0)
Controller page size  : 4096 B
Namespace block size  : 4096 B
Number of threads     : 16
Chunks per thread     : 32
Pages per chunk       : 1
Total number of pages : 512
Total number of blocks: 512
Double buffering      : yes
clock rate: 1440.000 MHz
#     size;     disk_lat;      disk_bw;      mem_lat;       mem_bw;      cum_lat;       cum_bw;
     65536;       31.744;     2064.516;        8.192;     8000.000;       39.936;     1641.026;
     65536;       32.768;     2000.000;        8.192;     8000.000;       40.960;     1600.000;
     65536;       32.768;     2000.000;        8.192;     8000.000;       40.960;     1600.000;
     65536;       26.624;     2461.538;        8.192;     8000.000;       34.816;     1882.353;
     65536;       25.600;     2560.000;        8.192;     8000.000;       33.792;     1939.394;
     65536;       25.600;     2560.000;        8.192;     8000.000;       33.792;     1939.394;
     65536;       25.600;     2560.000;        8.192;     8000.000;       33.792;     1939.394;
     65536;       25.600;     2560.000;        8.192;     8000.000;       33.792;     1939.394;
     65536;       32.768;     2000.000;        8.192;     8000.000;       40.960;     1600.000;
     65536;       32.768;     2000.000;        8.192;     8000.000;       40.960;     1600.000;
     65536;       26.624;     2461.538;        8.192;     8000.000;       34.816;     1882.353;
     65536;       32.768;     2000.000;        8.192;     8000.000;       40.960;     1600.000;
     65536;       25.600;     2560.000;        8.192;     8000.000;       33.792;     1939.394;
     65536;       25.600;     2560.000;        8.192;     8000.000;       33.792;     1939.394;
     65536;       25.600;     2560.000;        8.192;     8000.000;       33.792;     1939.394;
     65536;       25.600;     2560.000;        8.192;     8000.000;       33.792;     1939.394;
     65536;       32.768;     2000.000;        8.192;     8000.000;       40.960;     1600.000;
     65536;       26.624;     2461.538;        8.192;     8000.000;       34.816;     1882.353;
     65536;       31.744;     2064.516;        9.216;     7111.111;       40.960;     1600.000;
     65536;       33.792;     1939.394;        8.192;     8000.000;       41.984;     1560.976;
     65536;       25.600;     2560.000;        8.192;     8000.000;       33.792;     1939.394;
     65536;       25.600;     2560.000;        8.192;     8000.000;       33.792;     1939.394;
     65536;       25.600;     2560.000;        8.192;     8000.000;       33.792;     1939.394;
     65536;       25.600;     2560.000;        8.192;     8000.000;       33.792;     1939.394;
     65536;       26.624;     2461.538;        8.192;     8000.000;       34.816;     1882.353;
     65536;       31.744;     2064.516;        8.192;     8000.000;       39.936;     1641.026;
     65536;       32.768;     2000.000;        8.192;     8000.000;       40.960;     1600.000;
     65536;       32.768;     2000.000;        8.192;     8000.000;       40.960;     1600.000;
     65536;       25.600;     2560.000;        8.192;     8000.000;       33.792;     1939.394;
     65536;       25.600;     2560.000;        8.192;     8000.000;       33.792;     1939.394;
     65536;       25.600;     2560.000;        8.192;     8000.000;       33.792;     1939.394;
     65536;       23.552;     2782.609;        0.000;          inf;       23.552;     2782.609;
Event time elapsed    : 2243.584 µs
Estimated bandwidth   : 934.733 MiB/s
