CUDA device           : 0 NVIDIA A30X (0000:36:00.0)
Controller page size  : 4096 B
Namespace block size  : 4096 B
Number of threads     : 1
Chunks per thread     : 32
Pages per chunk       : 1
Total number of pages : 32
Total number of blocks: 32
Double buffering      : yes
clock rate: 1440.000 MHz
#     size;     disk_lat;      disk_bw;      mem_lat;       mem_bw;      cum_lat;       cum_bw;
      4096;        9.216;      444.444;        8.192;      500.000;       17.408;      235.294;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;       11.264;      363.636;        8.192;      500.000;       19.456;      210.526;
      4096;        9.216;      444.444;        0.000;          inf;        9.216;      444.444;
Event time elapsed    : 1700.864 µs
Estimated bandwidth   : 77.062 MiB/s
