CUDA device           : 0 NVIDIA A30X (0000:36:00.0)
Controller page size  : 4096 B
Namespace block size  : 4096 B
Number of threads     : 4
Chunks per thread     : 32
Pages per chunk       : 1
Total number of pages : 128
Total number of blocks: 128
Double buffering      : yes
clock rate: 1440.000 MHz
#     size;     disk_lat;      disk_bw;      mem_lat;       mem_bw;      cum_lat;       cum_bw;
     16384;       11.264;     1454.545;        8.192;     2000.000;       19.456;      842.105;
     16384;       13.312;     1230.769;        9.216;     1777.778;       22.528;      727.273;
     16384;       14.336;     1142.857;        9.216;     1777.778;       23.552;      695.652;
     16384;       14.336;     1142.857;        9.216;     1777.778;       23.552;      695.652;
     16384;       14.336;     1142.857;        9.216;     1777.778;       23.552;      695.652;
     16384;       14.336;     1142.857;        9.216;     1777.778;       23.552;      695.652;
     16384;       14.336;     1142.857;        9.216;     1777.778;       23.552;      695.652;
     16384;       14.336;     1142.857;        9.216;     1777.778;       23.552;      695.652;
     16384;       14.336;     1142.857;        9.216;     1777.778;       23.552;      695.652;
     16384;       14.336;     1142.857;        9.216;     1777.778;       23.552;      695.652;
     16384;       14.336;     1142.857;        9.216;     1777.778;       23.552;      695.652;
     16384;       14.336;     1142.857;        9.216;     1777.778;       23.552;      695.652;
     16384;       14.336;     1142.857;        9.216;     1777.778;       23.552;      695.652;
     16384;       14.336;     1142.857;        9.216;     1777.778;       23.552;      695.652;
     16384;       14.336;     1142.857;        9.216;     1777.778;       23.552;      695.652;
     16384;       14.336;     1142.857;        9.216;     1777.778;       23.552;      695.652;
     16384;       16.384;     1000.000;        8.192;     2000.000;       24.576;      666.667;
     16384;       15.360;     1066.667;        8.192;     2000.000;       23.552;      695.652;
     16384;       15.360;     1066.667;        8.192;     2000.000;       23.552;      695.652;
     16384;       15.360;     1066.667;        8.192;     2000.000;       23.552;      695.652;
     16384;       14.336;     1142.857;        9.216;     1777.778;       23.552;      695.652;
     16384;       15.360;     1066.667;        8.192;     2000.000;       23.552;      695.652;
     16384;       14.336;     1142.857;        8.192;     2000.000;       22.528;      727.273;
     16384;       15.360;     1066.667;        8.192;     2000.000;       23.552;      695.652;
     16384;       15.360;     1066.667;        8.192;     2000.000;       23.552;      695.652;
     16384;       15.360;     1066.667;        8.192;     2000.000;       23.552;      695.652;
     16384;       15.360;     1066.667;        8.192;     2000.000;       23.552;      695.652;
     16384;       15.360;     1066.667;        9.216;     1777.778;       24.576;      666.667;
     16384;       16.384;     1000.000;        8.192;     2000.000;       24.576;      666.667;
     16384;       15.360;     1066.667;        8.192;     2000.000;       23.552;      695.652;
     16384;       15.360;     1066.667;        8.192;     2000.000;       23.552;      695.652;
     16384;       14.336;     1142.857;        0.000;          inf;       14.336;     1142.857;
Event time elapsed    : 1804.288 µs
Estimated bandwidth   : 290.579 MiB/s
