CUDA device           : 0 NVIDIA A30X (0000:36:00.0)
Controller page size  : 4096 B
Namespace block size  : 4096 B
Number of threads     : 2
Chunks per thread     : 32
Pages per chunk       : 1
Total number of pages : 64
Total number of blocks: 64
Double buffering      : no
clock rate: 1440.000 MHz
#     size;     disk_lat;      disk_bw;      mem_lat;       mem_bw;      cum_lat;       cum_bw;
      8192;        9.216;      888.889;        0.000;          inf;        9.216;      888.889;
      8192;        9.216;      888.889;        0.000;          inf;        9.216;      888.889;
      8192;       10.240;      800.000;        0.000;          inf;       10.240;      800.000;
      8192;        8.192;     1000.000;        0.000;          inf;        8.192;     1000.000;
      8192;        8.192;     1000.000;        0.000;          inf;        8.192;     1000.000;
      8192;        8.192;     1000.000;        0.000;          inf;        8.192;     1000.000;
      8192;        8.192;     1000.000;        0.000;          inf;        8.192;     1000.000;
      8192;        8.192;     1000.000;        0.000;          inf;        8.192;     1000.000;
      8192;        9.216;      888.889;        0.000;          inf;        9.216;      888.889;
      8192;        8.192;     1000.000;        0.000;          inf;        8.192;     1000.000;
      8192;        8.192;     1000.000;        0.000;          inf;        8.192;     1000.000;
      8192;        8.192;     1000.000;        0.000;          inf;        8.192;     1000.000;
      8192;        9.216;      888.889;        0.000;          inf;        9.216;      888.889;
      8192;        9.216;      888.889;        0.000;          inf;        9.216;      888.889;
      8192;        9.216;      888.889;        0.000;          inf;        9.216;      888.889;
      8192;        9.216;      888.889;        0.000;          inf;        9.216;      888.889;
      8192;        9.216;      888.889;        0.000;          inf;        9.216;      888.889;
      8192;        9.216;      888.889;        0.000;          inf;        9.216;      888.889;
      8192;        9.216;      888.889;        0.000;          inf;        9.216;      888.889;
      8192;        9.216;      888.889;        0.000;          inf;        9.216;      888.889;
      8192;        8.192;     1000.000;        0.000;          inf;        8.192;     1000.000;
      8192;        9.216;      888.889;        0.000;          inf;        9.216;      888.889;
      8192;        9.216;      888.889;        0.000;          inf;        9.216;      888.889;
      8192;        9.216;      888.889;        0.000;          inf;        9.216;      888.889;
      8192;        8.192;     1000.000;        0.000;          inf;        8.192;     1000.000;
      8192;        8.192;     1000.000;        0.000;          inf;        8.192;     1000.000;
      8192;        8.192;     1000.000;        0.000;          inf;        8.192;     1000.000;
      8192;        8.192;     1000.000;        0.000;          inf;        8.192;     1000.000;
      8192;        8.192;     1000.000;        0.000;          inf;        8.192;     1000.000;
      8192;        8.192;     1000.000;        0.000;          inf;        8.192;     1000.000;
      8192;        9.216;      888.889;        0.000;          inf;        9.216;      888.889;
      8192;       10.240;      800.000;        0.000;          inf;       10.240;      800.000;
Event time elapsed    : 1736.704 µs
Estimated bandwidth   : 150.943 MiB/s
