CUDA device           : 0 NVIDIA A30X (0000:36:00.0)
Controller page size  : 4096 B
Namespace block size  : 4096 B
Number of threads     : 4
Chunks per thread     : 32
Pages per chunk       : 1
Total number of pages : 128
Total number of blocks: 128
Double buffering      : no
clock rate: 1440.000 MHz
#     size;     disk_lat;      disk_bw;      mem_lat;       mem_bw;      cum_lat;       cum_bw;
     16384;       10.240;     1600.000;        0.000;          inf;       10.240;     1600.000;
     16384;        9.216;     1777.778;        0.000;          inf;        9.216;     1777.778;
     16384;        9.216;     1777.778;        0.000;          inf;        9.216;     1777.778;
     16384;        9.216;     1777.778;        0.000;          inf;        9.216;     1777.778;
     16384;        9.216;     1777.778;        0.000;          inf;        9.216;     1777.778;
     16384;        9.216;     1777.778;        0.000;          inf;        9.216;     1777.778;
     16384;        9.216;     1777.778;        0.000;          inf;        9.216;     1777.778;
     16384;       13.312;     1230.769;        0.000;          inf;       13.312;     1230.769;
     16384;        9.216;     1777.778;        0.000;          inf;        9.216;     1777.778;
     16384;       13.312;     1230.769;        0.000;          inf;       13.312;     1230.769;
     16384;       10.240;     1600.000;        0.000;          inf;       10.240;     1600.000;
     16384;       10.240;     1600.000;        0.000;          inf;       10.240;     1600.000;
     16384;       11.264;     1454.545;        0.000;          inf;       11.264;     1454.545;
     16384;       10.240;     1600.000;        0.000;          inf;       10.240;     1600.000;
     16384;        9.216;     1777.778;        0.000;          inf;        9.216;     1777.778;
     16384;        9.216;     1777.778;        0.000;          inf;        9.216;     1777.778;
     16384;       11.264;     1454.545;        0.000;          inf;       11.264;     1454.545;
     16384;       12.288;     1333.333;        0.000;          inf;       12.288;     1333.333;
     16384;       11.264;     1454.545;        0.000;          inf;       11.264;     1454.545;
     16384;       11.264;     1454.545;        0.000;          inf;       11.264;     1454.545;
     16384;       11.264;     1454.545;        0.000;          inf;       11.264;     1454.545;
     16384;       10.240;     1600.000;        0.000;          inf;       10.240;     1600.000;
     16384;       11.264;     1454.545;        0.000;          inf;       11.264;     1454.545;
     16384;       11.264;     1454.545;        0.000;          inf;       11.264;     1454.545;
     16384;       12.288;     1333.333;        0.000;          inf;       12.288;     1333.333;
     16384;       12.288;     1333.333;        0.000;          inf;       12.288;     1333.333;
     16384;       12.288;     1333.333;        0.000;          inf;       12.288;     1333.333;
     16384;       12.288;     1333.333;        0.000;          inf;       12.288;     1333.333;
     16384;       11.264;     1454.545;        0.000;          inf;       11.264;     1454.545;
     16384;       12.288;     1333.333;        0.000;          inf;       12.288;     1333.333;
     16384;       12.288;     1333.333;        0.000;          inf;       12.288;     1333.333;
     16384;       12.288;     1333.333;        0.000;          inf;       12.288;     1333.333;
Event time elapsed    : 1747.968 µs
Estimated bandwidth   : 299.941 MiB/s
