CUDA device           : 0 NVIDIA A30X (0000:36:00.0)
Controller page size  : 4096 B
Namespace block size  : 4096 B
Number of threads     : 16
Chunks per thread     : 32
Pages per chunk       : 1
Total number of pages : 512
Total number of blocks: 512
Double buffering      : no
clock rate: 1440.000 MHz
#     size;     disk_lat;      disk_bw;      mem_lat;       mem_bw;      cum_lat;       cum_bw;
     65536;       29.696;     2206.897;        0.000;          inf;       29.696;     2206.897;
     65536;       28.672;     2285.714;        0.000;          inf;       28.672;     2285.714;
     65536;       28.672;     2285.714;        0.000;          inf;       28.672;     2285.714;
     65536;       24.576;     2666.667;        0.000;          inf;       24.576;     2666.667;
     65536;       23.552;     2782.609;        0.000;          inf;       23.552;     2782.609;
     65536;       22.528;     2909.091;        0.000;          inf;       22.528;     2909.091;
     65536;       22.528;     2909.091;        0.000;          inf;       22.528;     2909.091;
     65536;       22.528;     2909.091;        0.000;          inf;       22.528;     2909.091;
     65536;       29.696;     2206.897;        0.000;          inf;       29.696;     2206.897;
     65536;       29.696;     2206.897;        0.000;          inf;       29.696;     2206.897;
     65536;       27.648;     2370.370;        0.000;          inf;       27.648;     2370.370;
     65536;       24.576;     2666.667;        0.000;          inf;       24.576;     2666.667;
     65536;       21.504;     3047.619;        0.000;          inf;       21.504;     3047.619;
     65536;       22.528;     2909.091;        0.000;          inf;       22.528;     2909.091;
     65536;       22.528;     2909.091;        0.000;          inf;       22.528;     2909.091;
     65536;       21.504;     3047.619;        0.000;          inf;       21.504;     3047.619;
     65536;       28.672;     2285.714;        0.000;          inf;       28.672;     2285.714;
     65536;       29.696;     2206.897;        0.000;          inf;       29.696;     2206.897;
     65536;       24.576;     2666.667;        0.000;          inf;       24.576;     2666.667;
     65536;       26.624;     2461.538;        0.000;          inf;       26.624;     2461.538;
     65536;       22.528;     2909.091;        0.000;          inf;       22.528;     2909.091;
     65536;       22.528;     2909.091;        0.000;          inf;       22.528;     2909.091;
     65536;       22.528;     2909.091;        0.000;          inf;       22.528;     2909.091;
     65536;       22.528;     2909.091;        0.000;          inf;       22.528;     2909.091;
     65536;       29.696;     2206.897;        0.000;          inf;       29.696;     2206.897;
     65536;       28.672;     2285.714;        0.000;          inf;       28.672;     2285.714;
     65536;       23.552;     2782.609;        0.000;          inf;       23.552;     2782.609;
     65536;       29.696;     2206.897;        0.000;          inf;       29.696;     2206.897;
     65536;       21.504;     3047.619;        0.000;          inf;       21.504;     3047.619;
     65536;       22.528;     2909.091;        0.000;          inf;       22.528;     2909.091;
     65536;       22.528;     2909.091;        0.000;          inf;       22.528;     2909.091;
     65536;       21.504;     3047.619;        0.000;          inf;       21.504;     3047.619;
Event time elapsed    : 2238.464 µs
Estimated bandwidth   : 936.871 MiB/s
