CUDA device           : 0 NVIDIA A30X (0000:36:00.0)
Controller page size  : 4096 B
Namespace block size  : 4096 B
Number of threads     : 8
Chunks per thread     : 32
Pages per chunk       : 1
Total number of pages : 256
Total number of blocks: 256
Double buffering      : yes
clock rate: 1440.000 MHz
#     size;     disk_lat;      disk_bw;      mem_lat;       mem_bw;      cum_lat;       cum_bw;
     32768;       14.703;     2228.661;        0.002; 16384000.000;       14.705;     2228.358;
     32768;       13.274;     2468.585;        0.002; 16384000.000;       13.276;     2468.213;
     32768;       13.182;     2485.814;        0.002; 16384000.000;       13.184;     2485.437;
     32768;       13.182;     2485.814;        0.002; 16384000.000;       13.184;     2485.437;
     32768;       13.261;     2471.005;        0.002; 16384000.000;       13.263;     2470.633;
     32768;       13.248;     2473.430;        0.002; 16384000.000;       13.250;     2473.057;
     32768;       13.186;     2485.060;        0.002; 16384000.000;       13.188;     2484.683;
     32768;       13.209;     2480.733;        0.002; 16384000.000;       13.211;     2480.357;
     32768;       14.594;     2245.306;        0.002; 16384000.000;       14.596;     2244.999;
     32768;       16.510;     1984.737;        0.002; 16384000.000;       16.512;     1984.496;
     32768;       16.113;     2033.637;        0.002; 16384000.000;       16.115;     2033.385;
     32768;       16.112;     2033.764;        0.002; 16384000.000;       16.114;     2033.511;
     32768;       16.872;     1942.153;        0.002; 16384000.000;       16.874;     1941.922;
     32768;       16.523;     1983.175;        0.002; 16384000.000;       16.525;     1982.935;
     32768;       16.820;     1948.157;        0.002; 16384000.000;       16.822;     1947.925;
     32768;       16.119;     2032.880;        0.002; 16384000.000;       16.121;     2032.628;
     32768;       12.836;     2552.820;        0.002; 16384000.000;       12.838;     2552.422;
     32768;       14.400;     2275.556;        0.002; 16384000.000;       14.402;     2275.240;
     32768;       12.828;     2554.412;        0.002; 16384000.000;       12.830;     2554.014;
     32768;       12.820;     2556.006;        0.002; 16384000.000;       12.822;     2555.608;
     32768;       12.834;     2553.218;        0.002; 16384000.000;       12.836;     2552.820;
     32768;       12.836;     2552.820;        0.002; 16384000.000;       12.838;     2552.422;
     32768;       12.826;     2554.811;        0.002; 16384000.000;       12.828;     2554.412;
     32768;       12.819;     2556.206;        0.002; 16384000.000;       12.821;     2555.807;
     32768;       16.877;     1941.577;        0.002; 16384000.000;       16.879;     1941.347;
     32768;       16.466;     1990.040;        0.002; 16384000.000;       16.468;     1989.798;
     32768;       16.326;     2007.105;        0.002; 16384000.000;       16.328;     2006.859;
     32768;       16.479;     1988.470;        0.002; 16384000.000;       16.481;     1988.229;
     32768;       16.855;     1944.112;        0.002; 16384000.000;       16.857;     1943.881;
     32768;       16.853;     1944.342;        0.002; 16384000.000;       16.855;     1944.112;
     32768;       16.478;     1988.591;        0.002; 16384000.000;       16.480;     1988.350;
     32768;       32.572;     1006.017;        0.002; 16384000.000;       32.574;     1005.956;
Event time elapsed    : 1831.936 µs
Estimated bandwidth   : 572.387 MiB/s
