CUDA device           : 0 NVIDIA A30X (0000:36:00.0)
Controller page size  : 4096 B
Namespace block size  : 4096 B
Number of threads     : 8
Chunks per thread     : 32
Pages per chunk       : 1
Total number of pages : 256
Total number of blocks: 256
Double buffering      : yes
clock rate: 1440.000 MHz
#     size;     disk_lat;      disk_bw;      mem_lat;       mem_bw;      cum_lat;       cum_bw;
     32768;       16.384;     2000.000;        2.048;    16000.000;       18.432;     1777.778;
     32768;       14.336;     2285.714;        2.048;    16000.000;       16.384;     2000.000;
     32768;       14.336;     2285.714;        2.048;    16000.000;       16.384;     2000.000;
     32768;       13.312;     2461.538;        3.072;    10666.667;       16.384;     2000.000;
     32768;       14.336;     2285.714;        3.072;    10666.667;       17.408;     1882.353;
     32768;       14.336;     2285.714;        3.072;    10666.667;       17.408;     1882.353;
     32768;       13.312;     2461.538;        3.072;    10666.667;       16.384;     2000.000;
     32768;       14.336;     2285.714;        3.072;    10666.667;       17.408;     1882.353;
     32768;       16.384;     2000.000;        2.048;    16000.000;       18.432;     1777.778;
     32768;       17.408;     1882.353;        2.048;    16000.000;       19.456;     1684.211;
     32768;       16.384;     2000.000;        2.048;    16000.000;       18.432;     1777.778;
     32768;       17.408;     1882.353;        2.048;    16000.000;       19.456;     1684.211;
     32768;       17.408;     1882.353;        2.048;    16000.000;       19.456;     1684.211;
     32768;       17.408;     1882.353;        2.048;    16000.000;       19.456;     1684.211;
     32768;       17.408;     1882.353;        2.048;    16000.000;       19.456;     1684.211;
     32768;       16.384;     2000.000;        2.048;    16000.000;       18.432;     1777.778;
     32768;       14.336;     2285.714;        2.048;    16000.000;       16.384;     2000.000;
     32768;       13.312;     2461.538;        3.072;    10666.667;       16.384;     2000.000;
     32768;       15.360;     2133.333;        2.048;    16000.000;       17.408;     1882.353;
     32768;       13.312;     2461.538;        2.048;    16000.000;       15.360;     2133.333;
     32768;       14.336;     2285.714;        2.048;    16000.000;       16.384;     2000.000;
     32768;       14.336;     2285.714;        2.048;    16000.000;       16.384;     2000.000;
     32768;       14.336;     2285.714;        2.048;    16000.000;       16.384;     2000.000;
     32768;       13.312;     2461.538;        3.072;    10666.667;       16.384;     2000.000;
     32768;       18.432;     1777.778;        2.048;    16000.000;       20.480;     1600.000;
     32768;       17.408;     1882.353;        2.048;    16000.000;       19.456;     1684.211;
     32768;       17.408;     1882.353;        3.072;    10666.667;       20.480;     1600.000;
     32768;       18.432;     1777.778;        2.048;    16000.000;       20.480;     1600.000;
     32768;       17.408;     1882.353;        2.048;    16000.000;       19.456;     1684.211;
     32768;       18.432;     1777.778;        3.072;    10666.667;       21.504;     1523.810;
     32768;       17.408;     1882.353;        2.048;    16000.000;       19.456;     1684.211;
     32768;       15.360;     2133.333;        0.000;          inf;       15.360;     2133.333;
Event time elapsed    : 1838.080 µs
Estimated bandwidth   : 570.474 MiB/s
