CUDA device           : 0 NVIDIA A30X (0000:36:00.0)
Controller page size  : 4096 B
Namespace block size  : 4096 B
Number of threads     : 1
Chunks per thread     : 32
Pages per chunk       : 1
Total number of pages : 32
Total number of blocks: 32
Double buffering      : yes
clock rate: 1440.000 MHz
#     size;     disk_lat;      disk_bw;      mem_lat;       mem_bw;      cum_lat;       cum_bw;
      4096;        8.192;      500.000;        2.048;     2000.000;       10.240;      400.000;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        3.072;     1333.333;       10.240;      400.000;
      4096;        8.192;      500.000;        2.048;     2000.000;       10.240;      400.000;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        3.072;     1333.333;       10.240;      400.000;
      4096;        8.192;      500.000;        2.048;     2000.000;       10.240;      400.000;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        8.192;      500.000;        2.048;     2000.000;       10.240;      400.000;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        2.048;     2000.000;        9.216;      444.444;
      4096;        7.168;      571.429;        0.000;          inf;        7.168;      571.429;
Event time elapsed    : 1556.480 µs
Estimated bandwidth   : 84.211 MiB/s
