CUDA device           : 0 NVIDIA A30X (0000:36:00.0)
Controller page size  : 4096 B
Namespace block size  : 4096 B
Number of threads     : 4
Chunks per thread     : 32
Pages per chunk       : 1
Total number of pages : 128
Total number of blocks: 128
Double buffering      : yes
clock rate: 1440.000 MHz
#     size;     disk_lat;      disk_bw;      mem_lat;       mem_bw;      cum_lat;       cum_bw;
     16384;       10.240;     1600.000;        2.048;     8000.000;       12.288;     1333.333;
     16384;       10.240;     1600.000;        2.048;     8000.000;       12.288;     1333.333;
     16384;        9.216;     1777.778;        2.048;     8000.000;       11.264;     1454.545;
     16384;       10.240;     1600.000;        2.048;     8000.000;       12.288;     1333.333;
     16384;        9.216;     1777.778;        2.048;     8000.000;       11.264;     1454.545;
     16384;       10.240;     1600.000;        2.048;     8000.000;       12.288;     1333.333;
     16384;        9.216;     1777.778;        2.048;     8000.000;       11.264;     1454.545;
     16384;        9.216;     1777.778;        3.072;     5333.333;       12.288;     1333.333;
     16384;       10.240;     1600.000;        2.048;     8000.000;       12.288;     1333.333;
     16384;       10.240;     1600.000;        2.048;     8000.000;       12.288;     1333.333;
     16384;        9.216;     1777.778;        2.048;     8000.000;       11.264;     1454.545;
     16384;       10.240;     1600.000;        2.048;     8000.000;       12.288;     1333.333;
     16384;       10.240;     1600.000;        2.048;     8000.000;       12.288;     1333.333;
     16384;        9.216;     1777.778;        2.048;     8000.000;       11.264;     1454.545;
     16384;       10.240;     1600.000;        2.048;     8000.000;       12.288;     1333.333;
     16384;        9.216;     1777.778;        2.048;     8000.000;       11.264;     1454.545;
     16384;       12.288;     1333.333;        2.048;     8000.000;       14.336;     1142.857;
     16384;       11.264;     1454.545;        2.048;     8000.000;       13.312;     1230.769;
     16384;       12.288;     1333.333;        2.048;     8000.000;       14.336;     1142.857;
     16384;       12.288;     1333.333;        2.048;     8000.000;       14.336;     1142.857;
     16384;       11.264;     1454.545;        2.048;     8000.000;       13.312;     1230.769;
     16384;       12.288;     1333.333;        2.048;     8000.000;       14.336;     1142.857;
     16384;       11.264;     1454.545;        2.048;     8000.000;       13.312;     1230.769;
     16384;       12.288;     1333.333;        2.048;     8000.000;       14.336;     1142.857;
     16384;       11.264;     1454.545;        2.048;     8000.000;       13.312;     1230.769;
     16384;       12.288;     1333.333;        2.048;     8000.000;       14.336;     1142.857;
     16384;       12.288;     1333.333;        2.048;     8000.000;       14.336;     1142.857;
     16384;       11.264;     1454.545;        2.048;     8000.000;       13.312;     1230.769;
     16384;       11.264;     1454.545;        2.048;     8000.000;       13.312;     1230.769;
     16384;       10.240;     1600.000;        2.048;     8000.000;       12.288;     1333.333;
     16384;       11.264;     1454.545;        2.048;     8000.000;       13.312;     1230.769;
     16384;       11.264;     1454.545;        0.000;          inf;       11.264;     1454.545;
Event time elapsed    : 1665.024 µs
Estimated bandwidth   : 314.883 MiB/s
