CUDA device           : 0 NVIDIA A30X (0000:36:00.0)
Controller page size  : 4096 B
Namespace block size  : 4096 B
Number of threads     : 32
Chunks per thread     : 32
Pages per chunk       : 1
Total number of pages : 1024
Total number of blocks: 1024
Double buffering      : yes
clock rate: 1440.000 MHz
#     size;     disk_lat;      disk_bw;      mem_lat;       mem_bw;      cum_lat;       cum_bw;
    131072;       38.912;     3368.421;        4.096;    32000.000;       43.008;     3047.619;
    131072;       37.888;     3459.459;        4.096;    32000.000;       41.984;     3121.951;
    131072;       43.008;     3047.619;        5.120;    25600.000;       48.128;     2723.404;
    131072;       51.200;     2560.000;        4.096;    32000.000;       55.296;     2370.370;
    131072;       38.912;     3368.421;        4.096;    32000.000;       43.008;     3047.619;
    131072;       38.912;     3368.421;        4.096;    32000.000;       43.008;     3047.619;
    131072;       50.176;     2612.245;        4.096;    32000.000;       54.272;     2415.094;
    131072;       43.008;     3047.619;        5.120;    25600.000;       48.128;     2723.404;
    131072;       37.888;     3459.459;        4.096;    32000.000;       41.984;     3121.951;
    131072;       37.888;     3459.459;        4.096;    32000.000;       41.984;     3121.951;
    131072;       51.200;     2560.000;        4.096;    32000.000;       55.296;     2370.370;
    131072;       44.032;     2976.744;        4.096;    32000.000;       48.128;     2723.404;
    131072;       38.912;     3368.421;        4.096;    32000.000;       43.008;     3047.619;
    131072;       38.912;     3368.421;        4.096;    32000.000;       43.008;     3047.619;
    131072;       51.200;     2560.000;        4.096;    32000.000;       55.296;     2370.370;
    131072;       50.176;     2612.245;        4.096;    32000.000;       54.272;     2415.094;
    131072;       37.888;     3459.459;        4.096;    32000.000;       41.984;     3121.951;
    131072;       36.864;     3555.556;        4.096;    32000.000;       40.960;     3200.000;
    131072;       51.200;     2560.000;        5.120;    25600.000;       56.320;     2327.273;
    131072;       52.224;     2509.804;        4.096;    32000.000;       56.320;     2327.273;
    131072;       38.912;     3368.421;        4.096;    32000.000;       43.008;     3047.619;
    131072;       38.912;     3368.421;        4.096;    32000.000;       43.008;     3047.619;
    131072;       50.176;     2612.245;        5.120;    25600.000;       55.296;     2370.370;
    131072;       51.200;     2560.000;        5.120;    25600.000;       56.320;     2327.273;
    131072;       37.888;     3459.459;        4.096;    32000.000;       41.984;     3121.951;
    131072;       37.888;     3459.459;        4.096;    32000.000;       41.984;     3121.951;
    131072;       51.200;     2560.000;        4.096;    32000.000;       55.296;     2370.370;
    131072;       52.224;     2509.804;        4.096;    32000.000;       56.320;     2327.273;
    131072;       38.912;     3368.421;        4.096;    32000.000;       43.008;     3047.619;
    131072;       38.912;     3368.421;        4.096;    32000.000;       43.008;     3047.619;
    131072;       50.176;     2612.245;        4.096;    32000.000;       54.272;     2415.094;
    131072;       51.200;     2560.000;        0.000;          inf;       51.200;     2560.000;
Event time elapsed    : 2724.864 µs
Estimated bandwidth   : 1539.271 MiB/s
