CUDA device           : 0 NVIDIA A30X (0000:36:00.0)
Controller page size  : 4096 B
Namespace block size  : 4096 B
Number of threads     : 2
Chunks per thread     : 32
Pages per chunk       : 1
Total number of pages : 64
Total number of blocks: 64
Double buffering      : yes
clock rate: 1440.000 MHz
#     size;     disk_lat;      disk_bw;      mem_lat;       mem_bw;      cum_lat;       cum_bw;
      8192;       10.240;      800.000;        4.096;     2000.000;       14.336;      571.429;
      8192;        8.192;     1000.000;        4.096;     2000.000;       12.288;      666.667;
      8192;        9.216;      888.889;        4.096;     2000.000;       13.312;      615.385;
      8192;        8.192;     1000.000;        4.096;     2000.000;       12.288;      666.667;
      8192;        9.216;      888.889;        4.096;     2000.000;       13.312;      615.385;
      8192;        8.192;     1000.000;        4.096;     2000.000;       12.288;      666.667;
      8192;        9.216;      888.889;        4.096;     2000.000;       13.312;      615.385;
      8192;        8.192;     1000.000;        4.096;     2000.000;       12.288;      666.667;
      8192;        8.192;     1000.000;        4.096;     2000.000;       12.288;      666.667;
      8192;        9.216;      888.889;        4.096;     2000.000;       13.312;      615.385;
      8192;        8.192;     1000.000;        4.096;     2000.000;       12.288;      666.667;
      8192;        8.192;     1000.000;        4.096;     2000.000;       12.288;      666.667;
      8192;        8.192;     1000.000;        4.096;     2000.000;       12.288;      666.667;
      8192;        9.216;      888.889;        4.096;     2000.000;       13.312;      615.385;
      8192;        8.192;     1000.000;        4.096;     2000.000;       12.288;      666.667;
      8192;        9.216;      888.889;        4.096;     2000.000;       13.312;      615.385;
      8192;        8.192;     1000.000;        4.096;     2000.000;       12.288;      666.667;
      8192;        9.216;      888.889;        4.096;     2000.000;       13.312;      615.385;
      8192;        9.216;      888.889;        4.096;     2000.000;       13.312;      615.385;
      8192;        8.192;     1000.000;        4.096;     2000.000;       12.288;      666.667;
      8192;        9.216;      888.889;        4.096;     2000.000;       13.312;      615.385;
      8192;        9.216;      888.889;        5.120;     1600.000;       14.336;      571.429;
      8192;        9.216;      888.889;        4.096;     2000.000;       13.312;      615.385;
      8192;        9.216;      888.889;        4.096;     2000.000;       13.312;      615.385;
      8192;        9.216;      888.889;        4.096;     2000.000;       13.312;      615.385;
      8192;        8.192;     1000.000;        4.096;     2000.000;       12.288;      666.667;
      8192;        9.216;      888.889;        5.120;     1600.000;       14.336;      571.429;
      8192;        9.216;      888.889;        4.096;     2000.000;       13.312;      615.385;
      8192;        9.216;      888.889;        4.096;     2000.000;       13.312;      615.385;
      8192;        9.216;      888.889;        4.096;     2000.000;       13.312;      615.385;
      8192;        8.192;     1000.000;        4.096;     2000.000;       12.288;      666.667;
      8192;        8.192;     1000.000;        0.000;          inf;        8.192;     1000.000;
Event time elapsed    : 1607.680 µs
Estimated bandwidth   : 163.057 MiB/s
