CUDA device           : 0 NVIDIA A30X (0000:36:00.0)
Controller page size  : 4096 B
Namespace block size  : 4096 B
Number of threads     : 1
Chunks per thread     : 32
Pages per chunk       : 1
Total number of pages : 32
Total number of blocks: 32
Double buffering      : yes
clock rate: 1440.000 MHz
#     size;     disk_lat;      disk_bw;      mem_lat;       mem_bw;      cum_lat;       cum_bw;
      4096;        8.192;      500.000;        5.120;      800.000;       13.312;      307.692;
      4096;        8.192;      500.000;        4.096;     1000.000;       12.288;      333.333;
      4096;        7.168;      571.429;        4.096;     1000.000;       11.264;      363.636;
      4096;        7.168;      571.429;        4.096;     1000.000;       11.264;      363.636;
      4096;        8.192;      500.000;        4.096;     1000.000;       12.288;      333.333;
      4096;        7.168;      571.429;        4.096;     1000.000;       11.264;      363.636;
      4096;        8.192;      500.000;        4.096;     1000.000;       12.288;      333.333;
      4096;        7.168;      571.429;        4.096;     1000.000;       11.264;      363.636;
      4096;        7.168;      571.429;        4.096;     1000.000;       11.264;      363.636;
      4096;        8.192;      500.000;        4.096;     1000.000;       12.288;      333.333;
      4096;        7.168;      571.429;        4.096;     1000.000;       11.264;      363.636;
      4096;        7.168;      571.429;        4.096;     1000.000;       11.264;      363.636;
      4096;        8.192;      500.000;        4.096;     1000.000;       12.288;      333.333;
      4096;        7.168;      571.429;        4.096;     1000.000;       11.264;      363.636;
      4096;        7.168;      571.429;        4.096;     1000.000;       11.264;      363.636;
      4096;        7.168;      571.429;        4.096;     1000.000;       11.264;      363.636;
      4096;        7.168;      571.429;        4.096;     1000.000;       11.264;      363.636;
      4096;        7.168;      571.429;        4.096;     1000.000;       11.264;      363.636;
      4096;        7.168;      571.429;        4.096;     1000.000;       11.264;      363.636;
      4096;        7.168;      571.429;        4.096;     1000.000;       11.264;      363.636;
      4096;        7.168;      571.429;        5.120;      800.000;       12.288;      333.333;
      4096;        8.192;      500.000;        4.096;     1000.000;       12.288;      333.333;
      4096;        7.168;      571.429;        4.096;     1000.000;       11.264;      363.636;
      4096;        7.168;      571.429;        5.120;      800.000;       12.288;      333.333;
      4096;        8.192;      500.000;        4.096;     1000.000;       12.288;      333.333;
      4096;        7.168;      571.429;        4.096;     1000.000;       11.264;      363.636;
      4096;        7.168;      571.429;        5.120;      800.000;       12.288;      333.333;
      4096;        7.168;      571.429;        4.096;     1000.000;       11.264;      363.636;
      4096;        7.168;      571.429;        4.096;     1000.000;       11.264;      363.636;
      4096;        7.168;      571.429;        5.120;      800.000;       12.288;      333.333;
      4096;        8.192;      500.000;        4.096;     1000.000;       12.288;      333.333;
      4096;        7.168;      571.429;        0.000;          inf;        7.168;      571.429;
Event time elapsed    : 1659.904 µs
Estimated bandwidth   : 78.964 MiB/s
